tanggal,nama_pasar,komoditas,harga
2021-01-20,"Pasar Koja Baru","Garam Dapur",2000
2021-01-21,"Pasar Koja Baru","Garam Dapur",2000
2021-01-22,"Pasar Koja Baru","Garam Dapur",2000
2021-01-23,"Pasar Koja Baru","Garam Dapur",2000
2021-01-24,"Pasar Koja Baru","Garam Dapur",2000
2021-01-25,"Pasar Koja Baru","Garam Dapur",2000
2021-01-26,"Pasar Koja Baru","Garam Dapur",2000
2021-01-27,"Pasar Koja Baru","Garam Dapur",2000
2021-01-28,"Pasar Koja Baru","Garam Dapur",2000
2021-01-29,"Pasar Koja Baru","Garam Dapur",2000
2021-01-30,"Pasar Koja Baru","Garam Dapur",2000
2021-01-31,"Pasar Koja Baru","Garam Dapur",
2021-01-01,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-02,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-03,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-04,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-05,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-06,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-07,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-08,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-09,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-10,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-11,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-12,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-13,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-14,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-15,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-16,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-17,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-18,"Pasar Koja Baru","Kentang (sedang)",15000
2021-01-19,"Pasar Koja Baru","Kentang (sedang)",14000
2021-01-20,"Pasar Koja Baru","Kentang (sedang)",14000
2021-01-21,"Pasar Koja Baru","Kentang (sedang)",14000
2021-01-22,"Pasar Koja Baru","Kentang (sedang)",14000
2021-01-23,"Pasar Koja Baru","Kentang (sedang)",14000
2021-01-24,"Pasar Koja Baru","Kentang (sedang)",14000
2021-01-25,"Pasar Koja Baru","Kentang (sedang)",14000
2021-01-26,"Pasar Koja Baru","Kentang (sedang)",14000
2021-01-27,"Pasar Koja Baru","Kentang (sedang)",14000
2021-01-28,"Pasar Koja Baru","Kentang (sedang)",14000
2021-01-29,"Pasar Koja Baru","Kentang (sedang)",14000
2021-01-30,"Pasar Koja Baru","Kentang (sedang)",14000
2021-01-31,"Pasar Koja Baru","Kentang (sedang)",
2021-01-01,"Pasar Koja Baru","Tomat Buah",15000
2021-01-02,"Pasar Koja Baru","Tomat Buah",15000
2021-01-03,"Pasar Koja Baru","Tomat Buah",15000
2021-01-04,"Pasar Koja Baru","Tomat Buah",15000
2021-01-05,"Pasar Koja Baru","Tomat Buah",15000
2021-01-06,"Pasar Koja Baru","Tomat Buah",15000
2021-01-07,"Pasar Koja Baru","Tomat Buah",15000
2021-01-08,"Pasar Koja Baru","Tomat Buah",15000
2021-01-09,"Pasar Koja Baru","Tomat Buah",15000
2021-01-10,"Pasar Koja Baru","Tomat Buah",15000
2021-01-11,"Pasar Koja Baru","Tomat Buah",15000
2021-01-12,"Pasar Koja Baru","Tomat Buah",15000
2021-01-13,"Pasar Koja Baru","Tomat Buah",15000
2021-01-14,"Pasar Koja Baru","Tomat Buah",15000
2021-01-15,"Pasar Koja Baru","Tomat Buah",15000
2021-01-16,"Pasar Koja Baru","Tomat Buah",15000
2021-01-17,"Pasar Koja Baru","Tomat Buah",15000
2021-01-18,"Pasar Koja Baru","Tomat Buah",15000
2021-01-19,"Pasar Koja Baru","Tomat Buah",12000
2021-01-20,"Pasar Koja Baru","Tomat Buah",12000
2021-01-21,"Pasar Koja Baru","Tomat Buah",12000
2021-01-22,"Pasar Koja Baru","Tomat Buah",12000
2021-01-23,"Pasar Koja Baru","Tomat Buah",12000
2021-01-24,"Pasar Koja Baru","Tomat Buah",12000
2021-01-25,"Pasar Koja Baru","Tomat Buah",12000
2021-01-26,"Pasar Koja Baru","Tomat Buah",12000
2021-01-27,"Pasar Koja Baru","Tomat Buah",12000
2021-01-28,"Pasar Koja Baru","Tomat Buah",12000
2021-01-29,"Pasar Koja Baru","Tomat Buah",12000
2021-01-30,"Pasar Koja Baru","Tomat Buah",12000
2021-01-31,"Pasar Koja Baru","Tomat Buah",
2021-01-01,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-02,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-03,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-04,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-05,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-06,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-07,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-08,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-09,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-10,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-11,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-12,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-13,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-14,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-15,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-16,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-17,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-18,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-19,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-20,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-21,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-22,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-23,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-24,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-25,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-26,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-27,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-28,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-29,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-30,"Pasar Koja Baru","Kelapa Kupas",8000
2021-01-31,"Pasar Koja Baru","Kelapa Kupas",
2021-01-01,"Pasar Koja Baru",Semangka,7000
2021-01-02,"Pasar Koja Baru",Semangka,7000
2021-01-03,"Pasar Koja Baru",Semangka,7000
2021-01-04,"Pasar Koja Baru",Semangka,7000
2021-01-05,"Pasar Koja Baru",Semangka,7000
2021-01-06,"Pasar Koja Baru",Semangka,7000
2021-01-07,"Pasar Koja Baru",Semangka,7000
2021-01-08,"Pasar Koja Baru",Semangka,7000
2021-01-09,"Pasar Koja Baru",Semangka,7000
2021-01-10,"Pasar Koja Baru",Semangka,7000
2021-01-11,"Pasar Koja Baru",Semangka,7000
2021-01-12,"Pasar Koja Baru",Semangka,7000
2021-01-13,"Pasar Koja Baru",Semangka,7000
2021-01-14,"Pasar Koja Baru",Semangka,7000
2021-01-15,"Pasar Koja Baru",Semangka,7000
2021-01-16,"Pasar Koja Baru",Semangka,7000
2021-01-17,"Pasar Koja Baru",Semangka,7000
2021-01-18,"Pasar Koja Baru",Semangka,7000
2021-01-19,"Pasar Koja Baru",Semangka,7000
2021-01-20,"Pasar Koja Baru",Semangka,7000
2021-01-21,"Pasar Koja Baru",Semangka,7000
2021-01-22,"Pasar Koja Baru",Semangka,7000
2021-01-23,"Pasar Koja Baru",Semangka,7000
2021-01-24,"Pasar Koja Baru",Semangka,7000
2021-01-25,"Pasar Koja Baru",Semangka,7000
2021-01-26,"Pasar Koja Baru",Semangka,7000
2021-01-27,"Pasar Koja Baru",Semangka,7000
2021-01-28,"Pasar Koja Baru",Semangka,7000
2021-01-29,"Pasar Koja Baru",Semangka,7000
2021-01-30,"Pasar Koja Baru",Semangka,7000
2021-01-31,"Pasar Koja Baru",Semangka,
2021-01-01,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-02,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-03,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-04,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-05,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-06,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-07,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-08,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-09,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-10,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-11,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-12,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-13,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-14,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-15,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-16,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-17,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-18,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-19,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-20,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-21,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-22,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-23,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-24,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-25,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-26,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-27,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-28,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-29,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-30,"Pasar Koja Baru","Jeruk Medan",25000
2021-01-31,"Pasar Koja Baru","Jeruk Medan",
2021-01-01,"Pasar Koja Baru","Daging Kambing",120000
2021-01-02,"Pasar Koja Baru","Daging Kambing",120000
2021-01-03,"Pasar Koja Baru","Daging Kambing",120000
2021-01-04,"Pasar Koja Baru","Daging Kambing",120000
2021-01-05,"Pasar Koja Baru","Daging Kambing",120000
2021-01-06,"Pasar Koja Baru","Daging Kambing",120000
2021-01-07,"Pasar Koja Baru","Daging Kambing",120000
2021-01-08,"Pasar Koja Baru","Daging Kambing",120000
2021-01-09,"Pasar Koja Baru","Daging Kambing",120000
2021-01-10,"Pasar Koja Baru","Daging Kambing",120000
2021-01-11,"Pasar Koja Baru","Daging Kambing",120000
2021-01-12,"Pasar Koja Baru","Daging Kambing",120000
2021-01-13,"Pasar Koja Baru","Daging Kambing",120000
2021-01-14,"Pasar Koja Baru","Daging Kambing",120000
2021-01-15,"Pasar Koja Baru","Daging Kambing",120000
2021-01-16,"Pasar Koja Baru","Daging Kambing",120000
2021-01-17,"Pasar Koja Baru","Daging Kambing",120000
2021-01-18,"Pasar Koja Baru","Daging Kambing",120000
2021-01-19,"Pasar Koja Baru","Daging Kambing",130000
2021-01-20,"Pasar Koja Baru","Daging Kambing",130000
2021-01-21,"Pasar Koja Baru","Daging Kambing",130000
2021-01-22,"Pasar Koja Baru","Daging Kambing",130000
2021-01-23,"Pasar Koja Baru","Daging Kambing",130000
2021-01-24,"Pasar Koja Baru","Daging Kambing",130000
2021-01-25,"Pasar Koja Baru","Daging Kambing",130000
2021-01-26,"Pasar Koja Baru","Daging Kambing",130000
2021-01-27,"Pasar Koja Baru","Daging Kambing",130000
2021-01-28,"Pasar Koja Baru","Daging Kambing",130000
2021-01-29,"Pasar Koja Baru","Daging Kambing",130000
2021-01-30,"Pasar Koja Baru","Daging Kambing",130000
2021-01-31,"Pasar Koja Baru","Daging Kambing",
2021-01-01,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-02,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-03,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-04,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-05,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-06,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-07,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-08,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-09,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-10,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-11,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-12,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-13,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-14,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-15,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-16,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-17,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-18,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-19,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-20,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-21,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-22,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-23,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-24,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-25,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-26,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-27,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-28,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-29,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-30,"Pasar Koja Baru","Daging Babi Berlemak",80000
2021-01-31,"Pasar Koja Baru","Daging Babi Berlemak",
2021-01-01,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-02,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-03,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-04,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-05,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-06,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-07,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-08,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-09,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-10,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-11,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-12,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-13,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-14,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-15,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-16,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-17,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-18,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-19,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-20,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-21,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-22,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-23,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-24,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-25,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-26,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-27,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-28,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-29,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-30,"Pasar Koja Baru","Ikan Bandeng (sedang)",35000
2021-01-31,"Pasar Koja Baru","Ikan Bandeng (sedang)",
2021-01-01,"Pasar Koja Baru","Ikan Mas",35000
2021-01-02,"Pasar Koja Baru","Ikan Mas",35000
2021-01-03,"Pasar Koja Baru","Ikan Mas",35000
2021-01-04,"Pasar Koja Baru","Ikan Mas",35000
2021-01-05,"Pasar Koja Baru","Ikan Mas",35000
2021-01-06,"Pasar Koja Baru","Ikan Mas",35000
2021-01-07,"Pasar Koja Baru","Ikan Mas",35000
2021-01-08,"Pasar Koja Baru","Ikan Mas",35000
2021-01-09,"Pasar Koja Baru","Ikan Mas",35000
2021-01-10,"Pasar Koja Baru","Ikan Mas",35000
2021-01-11,"Pasar Koja Baru","Ikan Mas",35000
2021-01-12,"Pasar Koja Baru","Ikan Mas",35000
2021-01-13,"Pasar Koja Baru","Ikan Mas",35000
2021-01-14,"Pasar Koja Baru","Ikan Mas",35000
2021-01-15,"Pasar Koja Baru","Ikan Mas",35000
2021-01-16,"Pasar Koja Baru","Ikan Mas",35000
2021-01-17,"Pasar Koja Baru","Ikan Mas",35000
2021-01-18,"Pasar Koja Baru","Ikan Mas",35000
2021-01-19,"Pasar Koja Baru","Ikan Mas",35000
2021-01-20,"Pasar Koja Baru","Ikan Mas",35000
2021-01-21,"Pasar Koja Baru","Ikan Mas",35000
2021-01-22,"Pasar Koja Baru","Ikan Mas",35000
2021-01-23,"Pasar Koja Baru","Ikan Mas",35000
2021-01-24,"Pasar Koja Baru","Ikan Mas",35000
2021-01-25,"Pasar Koja Baru","Ikan Mas",35000
2021-01-26,"Pasar Koja Baru","Ikan Mas",35000
2021-01-27,"Pasar Koja Baru","Ikan Mas",35000
2021-01-28,"Pasar Koja Baru","Ikan Mas",35000
2021-01-29,"Pasar Koja Baru","Ikan Mas",35000
2021-01-30,"Pasar Koja Baru","Ikan Mas",35000
2021-01-31,"Pasar Koja Baru","Ikan Mas",
2021-01-01,"Pasar Koja Baru","Ikan Lele",24000
2021-01-02,"Pasar Koja Baru","Ikan Lele",24000
2021-01-03,"Pasar Koja Baru","Ikan Lele",24000
2021-01-04,"Pasar Koja Baru","Ikan Lele",24000
2021-01-05,"Pasar Koja Baru","Ikan Lele",24000
2021-01-06,"Pasar Koja Baru","Ikan Lele",24000
2021-01-07,"Pasar Koja Baru","Ikan Lele",24000
2021-01-08,"Pasar Koja Baru","Ikan Lele",24000
2021-01-09,"Pasar Koja Baru","Ikan Lele",24000
2021-01-10,"Pasar Koja Baru","Ikan Lele",24000
2021-01-11,"Pasar Koja Baru","Ikan Lele",24000
2021-01-12,"Pasar Koja Baru","Ikan Lele",24000
2021-01-13,"Pasar Koja Baru","Ikan Lele",24000
2021-01-14,"Pasar Koja Baru","Ikan Lele",24000
2021-01-15,"Pasar Koja Baru","Ikan Lele",24000
2021-01-16,"Pasar Koja Baru","Ikan Lele",24000
2021-01-17,"Pasar Koja Baru","Ikan Lele",24000
2021-01-18,"Pasar Koja Baru","Ikan Lele",24000
2021-01-19,"Pasar Koja Baru","Ikan Lele",24000
2021-01-20,"Pasar Koja Baru","Ikan Lele",24000
2021-01-21,"Pasar Koja Baru","Ikan Lele",24000
2021-01-22,"Pasar Koja Baru","Ikan Lele",24000
2021-01-23,"Pasar Koja Baru","Ikan Lele",24000
2021-01-24,"Pasar Koja Baru","Ikan Lele",24000
2021-01-25,"Pasar Koja Baru","Ikan Lele",24000
2021-01-26,"Pasar Koja Baru","Ikan Lele",24000
2021-01-27,"Pasar Koja Baru","Ikan Lele",24000
2021-01-28,"Pasar Koja Baru","Ikan Lele",24000
2021-01-29,"Pasar Koja Baru","Ikan Lele",24000
2021-01-30,"Pasar Koja Baru","Ikan Lele",24000
2021-01-31,"Pasar Koja Baru","Ikan Lele",
2021-01-01,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-02,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-03,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-04,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-05,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-06,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-07,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-08,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-09,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-10,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-11,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-12,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-13,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-14,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-15,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-16,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-17,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-18,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-19,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-20,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-21,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-22,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-23,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-24,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-25,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-26,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-27,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-28,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-29,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-30,"Pasar Koja Baru","Gas Elpiji 3kg",20000
2021-01-31,"Pasar Koja Baru","Gas Elpiji 3kg",
2021-01-01,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-02,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-03,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-04,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-05,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-06,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-07,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-08,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-09,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-10,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-11,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-12,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-13,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-14,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-15,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-16,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-17,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-18,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-19,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-20,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-21,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-22,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-23,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-24,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-25,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-26,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-27,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-28,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-29,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-30,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",43000
2021-01-31,"Pasar Koja Baru","Susu Bubuk Bendera 400gr",
2021-01-01,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-02,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-03,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-04,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-05,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-06,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-07,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-08,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-09,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-10,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-11,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-12,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-13,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-14,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-15,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-16,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-17,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-18,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-19,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-20,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-21,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-22,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-23,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-24,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-25,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-26,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-27,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-28,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-29,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-30,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",53000
2021-01-31,"Pasar Koja Baru","Susu Bubuk Dancow 400gr",
2021-01-01,"Pasar Koja Baru","Susu Kental Bendera 200gr",13000
2021-01-02,"Pasar Koja Baru","Susu Kental Bendera 200gr",13000
2021-01-03,"Pasar Koja Baru","Susu Kental Bendera 200gr",13000
2021-01-04,"Pasar Koja Baru","Susu Kental Bendera 200gr",13000
2021-01-05,"Pasar Koja Baru","Susu Kental Bendera 200gr",13000
2021-01-06,"Pasar Koja Baru","Susu Kental Bendera 200gr",13000
2021-01-07,"Pasar Koja Baru","Susu Kental Bendera 200gr",13000
2021-01-08,"Pasar Koja Baru","Susu Kental Bendera 200gr",13000
2021-01-09,"Pasar Koja Baru","Susu Kental Bendera 200gr",13000
2021-01-10,"Pasar Koja Baru","Susu Kental Bendera 200gr",13000
2021-01-11,"Pasar Koja Baru","Susu Kental Bendera 200gr",13000
